,Distributor Name,Sale Flag,Invoice No,Client Code,Client Name,Client Type,Brick Name,Team,Pack Code,Product,Description,Batch,Invoice Date,Units,Bonus,Discount,Price,Value Np
,PREMIER SALES PVT LTD-JHANG,S,297756,2855,REHMAT PHARMACY/TOBA TEK SINGH/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,18/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-JHANG,S,295430,2855,REHMAT PHARMACY/TOBA TEK SINGH/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,09/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-JHANG,S,297975,2855,REHMAT PHARMACY/TOBA TEK SINGH/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,20/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-JHANG,S,296588,2855,REHMAT PHARMACY/TOBA TEK SINGH/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,14/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-JHANG,R,297756,2855,REHMAT PHARMACY/TOBA TEK SINGH/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,18/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-JHANG,R,295430,2855,REHMAT PHARMACY/TOBA TEK SINGH/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,09/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-JHANG,R,297975,2855,REHMAT PHARMACY/TOBA TEK SINGH/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,20/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-JHANG,R,296588,2855,REHMAT PHARMACY/TOBA TEK SINGH/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,14/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,S,295713,3868,MEDIGATE PHARMACY/TEHSIL OFFICE ROAD OPPOSITE MEEZAN BANK GOJRA/,Retailer            ,GOJRA-GOJRA-GOJRA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,10/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-JHANG,R,295713,3868,MEDIGATE PHARMACY/TEHSIL OFFICE ROAD OPPOSITE MEEZAN BANK GOJRA/,Retailer            ,GOJRA-GOJRA-GOJRA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,10/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,S,298264,1234,LIFE PHARMACY/KAMALIA/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,21/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-JHANG,S,296653,1234,LIFE PHARMACY/KAMALIA/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,14/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-JHANG,S,296116,1234,LIFE PHARMACY/KAMALIA/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,11/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-JHANG,S,297778,1234,LIFE PHARMACY/KAMALIA/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,18/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-JHANG,S,295553,1234,LIFE PHARMACY/KAMALIA/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,09/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-JHANG,R,297778,1234,LIFE PHARMACY/KAMALIA/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,18/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-JHANG,R,295553,1234,LIFE PHARMACY/KAMALIA/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,09/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-JHANG,R,298264,1234,LIFE PHARMACY/KAMALIA/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,21/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,R,296653,1234,LIFE PHARMACY/KAMALIA/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,14/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,R,296116,1234,LIFE PHARMACY/KAMALIA/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,11/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,S,294947,714,NOOR PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,07/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-JHANG,S,295787,714,NOOR PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,10/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-JHANG,S,298253,714,NOOR PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,21/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-JHANG,S,298203,714,NOOR PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV13269,EvoCheck,Weighing Scale (Black),BLACK               ,21/10/2025,1,0,0,2644.07,2644.07
,PREMIER SALES PVT LTD-JHANG,S,294086,714,NOOR PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV13255,Stevo,Sac. 1gm 50's,3978                ,03/10/2025,1,0,0,450,450
,PREMIER SALES PVT LTD-JHANG,S,296695,714,NOOR PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV13255,Stevo,Sac. 1gm 50's,3979                ,14/10/2025,1,0,0,450,450
,PREMIER SALES PVT LTD-JHANG,R,294947,714,NOOR PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,07/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,R,298253,714,NOOR PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,21/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,R,296695,714,NOOR PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV13255,Stevo,Sac. 1gm 50's,3979                ,14/10/2025,0,0,0,450,0
,PREMIER SALES PVT LTD-JHANG,R,295787,714,NOOR PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,10/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,R,294086,714,NOOR PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV13255,Stevo,Sac. 1gm 50's,3978                ,03/10/2025,0,0,0,450,0
,PREMIER SALES PVT LTD-JHANG,R,298203,714,NOOR PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV13269,EvoCheck,Weighing Scale (Black),BLACK               ,21/10/2025,0,0,0,2644.07,0
,PREMIER SALES PVT LTD-JHANG,S,294182,4070,ZAM ZAM PHARMACY/SAMUNDARI ROAD RAJANA/,Retailer            ,RAJHANA-RAJHANA-RAJHANA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 155-NB          ,03/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-JHANG,R,294182,4070,ZAM ZAM PHARMACY/SAMUNDARI ROAD RAJANA/,Retailer            ,RAJHANA-RAJHANA-RAJHANA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 155-NB          ,03/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-JHANG,S,295314,3391,FATIMA PHARMACY/SHORKOT CITY/,Retailer            ,SHOR KOT CITY-SHOR KOT CITY-SHOR KOT CITY,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,09/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-JHANG,S,296185,3391,FATIMA PHARMACY/SHORKOT CITY/,Retailer            ,SHOR KOT CITY-SHOR KOT CITY-SHOR KOT CITY,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,13/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-JHANG,R,295314,3391,FATIMA PHARMACY/SHORKOT CITY/,Retailer            ,SHOR KOT CITY-SHOR KOT CITY-SHOR KOT CITY,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,09/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,R,296185,3391,FATIMA PHARMACY/SHORKOT CITY/,Retailer            ,SHOR KOT CITY-SHOR KOT CITY-SHOR KOT CITY,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,13/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,S,297854,3136,AYAN PHARMACY/TRANSFORMER CHOWK STELITE TOWN/,Retailer            ,SATELLITE TOWN-SATELLITE TOWN-TRANSFARMER CHOWK,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,18/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-JHANG,R,297854,3136,AYAN PHARMACY/TRANSFORMER CHOWK STELITE TOWN/,Retailer            ,SATELLITE TOWN-SATELLITE TOWN-TRANSFARMER CHOWK,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,18/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,S,296017,3522,NOOR PHARMACY/BABAR SATTAR MARKET JHANG ROAD TTS/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13255,Stevo,Sac. 1gm 50's,3978                ,11/10/2025,1,0,0,450,450
,PREMIER SALES PVT LTD-JHANG,S,298827,3522,NOOR PHARMACY/BABAR SATTAR MARKET JHANG ROAD TTS/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031575             ,23/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-JHANG,R,296017,3522,NOOR PHARMACY/BABAR SATTAR MARKET JHANG ROAD TTS/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13255,Stevo,Sac. 1gm 50's,3978                ,11/10/2025,0,0,0,450,0
,PREMIER SALES PVT LTD-JHANG,R,298827,3522,NOOR PHARMACY/BABAR SATTAR MARKET JHANG ROAD TTS/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031575             ,23/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-JHANG,S,295245,3226,M CARE PHARMACY 2/QUAID E AZAM ROAD GOJRA/,Retailer            ,GOJRA-GOJRA-GOJRA,Falcons,PV13255,Stevo,Sac. 1gm 50's,3978                ,08/10/2025,2,0,0,450,900
,PREMIER SALES PVT LTD-JHANG,R,295245,3226,M CARE PHARMACY 2/QUAID E AZAM ROAD GOJRA/,Retailer            ,GOJRA-GOJRA-GOJRA,Falcons,PV13255,Stevo,Sac. 1gm 50's,3978                ,08/10/2025,0,0,0,450,0
,PREMIER SALES PVT LTD-JHANG,S,297471,331,NEW AL SHIFA M/S/QUAID E AZAM ROAD/,Retailer            ,GOJRA-GOJRA-GOJRA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 162-AC          ,17/10/2025,1,0,0,343.03,343.03
,PREMIER SALES PVT LTD-JHANG,R,297471,331,NEW AL SHIFA M/S/QUAID E AZAM ROAD/,Retailer            ,GOJRA-GOJRA-GOJRA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 162-AC          ,17/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-JHANG,S,296357,1213,HANEEF PHARMAX PHARMACY/GOJRA/,Retailer            ,GOJRA-GOJRA-GOJRA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 162-AC          ,13/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-JHANG,R,296357,1213,HANEEF PHARMAX PHARMACY/GOJRA/,Retailer            ,GOJRA-GOJRA-GOJRA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 162-AC          ,13/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-JHANG,S,296747,3394,AL BARKAT MEDICINE POINT/SUGAR MILL ROAD MOHALLA ISLAMABAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-SUGAR MILL ROAD,Falcons,PV13255,Stevo,Sac. 1gm 50's,3979                ,14/10/2025,1,0,0,450,450
,PREMIER SALES PVT LTD-JHANG,S,298225,3394,AL BARKAT MEDICINE POINT/SUGAR MILL ROAD MOHALLA ISLAMABAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-SUGAR MILL ROAD,Falcons,PV13255,Stevo,Sac. 1gm 50's,3979                ,21/10/2025,1,0,0,450,450
,PREMIER SALES PVT LTD-JHANG,R,296747,3394,AL BARKAT MEDICINE POINT/SUGAR MILL ROAD MOHALLA ISLAMABAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-SUGAR MILL ROAD,Falcons,PV13255,Stevo,Sac. 1gm 50's,3979                ,14/10/2025,0,0,0,450,0
,PREMIER SALES PVT LTD-JHANG,R,298225,3394,AL BARKAT MEDICINE POINT/SUGAR MILL ROAD MOHALLA ISLAMABAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-SUGAR MILL ROAD,Falcons,PV13255,Stevo,Sac. 1gm 50's,3979                ,21/10/2025,0,0,0,450,0
,PREMIER SALES PVT LTD-JHANG,S,293780,1363,PUBLIC PHAMACY/IQBAL BAZAR NEAR KALMA CHOWK KAMALIA/,Retailer            ,KAMALIA-KAMALIA-KAMALIA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,02/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-JHANG,R,293780,1363,PUBLIC PHAMACY/IQBAL BAZAR NEAR KALMA CHOWK KAMALIA/,Retailer            ,KAMALIA-KAMALIA-KAMALIA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,02/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,S,297092,1964,ZAFAR M/S/PULLI NIKKI DULTANA/,Retailer            ,BHOWANA-BHOWANA-BHOWANA,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,16/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-JHANG,R,297092,1964,ZAFAR M/S/PULLI NIKKI DULTANA/,Retailer            ,BHOWANA-BHOWANA-BHOWANA,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,16/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-JHANG,S,296629,2513,R.X PHARMACY/NEW LAHIRE/,Retailer            ,FAISALABAD ROAD-FAISALABAD ROAD-FAISALABAD ROAD,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 162-AC          ,14/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-JHANG,R,296629,2513,R.X PHARMACY/NEW LAHIRE/,Retailer            ,FAISALABAD ROAD-FAISALABAD ROAD-FAISALABAD ROAD,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 162-AC          ,14/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-JHANG,S,297767,3787,HOME CARE PHARMACY/ROSHI CHOWK NEAR GHALA MANDI TTS/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,18/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-JHANG,R,297767,3787,HOME CARE PHARMACY/ROSHI CHOWK NEAR GHALA MANDI TTS/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,18/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-JHANG,S,296418,3585,AL ABBAS PHARMACY/NEAR CIVIL HOSPITAL GATE PIR MAHAL/,Retailer            ,PEER MAHAL-PEER MAHAL-PEER MAHAL,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,13/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-JHANG,R,296418,3585,AL ABBAS PHARMACY/NEAR CIVIL HOSPITAL GATE PIR MAHAL/,Retailer            ,PEER MAHAL-PEER MAHAL-PEER MAHAL,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,13/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,S,296328,3575,AL NAIMAT PHARMACY/SHAHAZ CHOWK SHORKOT ROAD TTS/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,13/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-JHANG,S,295746,3575,AL NAIMAT PHARMACY/SHAHAZ CHOWK SHORKOT ROAD TTS/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,10/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-JHANG,R,296328,3575,AL NAIMAT PHARMACY/SHAHAZ CHOWK SHORKOT ROAD TTS/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,13/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-JHANG,R,295746,3575,AL NAIMAT PHARMACY/SHAHAZ CHOWK SHORKOT ROAD TTS/,Retailer            ,T.T. SINGH-T.T. SINGH-T.T. SINGH,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,10/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-JHANG,S,298205,728,RAFIQ PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,21/10/2025,2,0,0,2241.36,4482.72
,PREMIER SALES PVT LTD-JHANG,R,298205,728,RAFIQ PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,21/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,S,294437,2308,ALI AHMAD PHARMACY/TOBA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,04/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-JHANG,R,294437,2308,ALI AHMAD PHARMACY/TOBA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,04/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-JHANG,S,294108,3157,CARE PHARMACY/GOJRA ROAD NEAR BILAL COMPLEX/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,03/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-JHANG,R,294108,3157,CARE PHARMACY/GOJRA ROAD NEAR BILAL COMPLEX/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,03/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-JHANG,S,295222,1194,RANA M/S/QUAID-E-AZAM ROAD GOJRA/,Retailer            ,GOJRA-GOJRA-GOJRA,Falcons,PV13255,Stevo,Sac. 1gm 50's,3978                ,08/10/2025,1,0,0,450,450
,PREMIER SALES PVT LTD-JHANG,S,296896,1194,RANA M/S/QUAID-E-AZAM ROAD GOJRA/,Retailer            ,GOJRA-GOJRA-GOJRA,Falcons,PV13255,Stevo,Sac. 1gm 50's,3979                ,15/10/2025,1,0,0,450,450
,PREMIER SALES PVT LTD-JHANG,S,293997,1194,RANA M/S/QUAID-E-AZAM ROAD GOJRA/,Retailer            ,GOJRA-GOJRA-GOJRA,Falcons,PV13255,Stevo,Sac. 1gm 50's,3978                ,03/10/2025,1,0,0,450,450
,PREMIER SALES PVT LTD-JHANG,R,296896,1194,RANA M/S/QUAID-E-AZAM ROAD GOJRA/,Retailer            ,GOJRA-GOJRA-GOJRA,Falcons,PV13255,Stevo,Sac. 1gm 50's,3979                ,15/10/2025,0,0,0,450,0
,PREMIER SALES PVT LTD-JHANG,R,293997,1194,RANA M/S/QUAID-E-AZAM ROAD GOJRA/,Retailer            ,GOJRA-GOJRA-GOJRA,Falcons,PV13255,Stevo,Sac. 1gm 50's,3978                ,03/10/2025,0,0,0,450,0
,PREMIER SALES PVT LTD-JHANG,R,295222,1194,RANA M/S/QUAID-E-AZAM ROAD GOJRA/,Retailer            ,GOJRA-GOJRA-GOJRA,Falcons,PV13255,Stevo,Sac. 1gm 50's,3978                ,08/10/2025,0,0,0,450,0
,PREMIER SALES PVT LTD-JHANG,S,294960,1439,ALLIED PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 162-AC          ,07/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-JHANG,R,294960,1439,ALLIED PHARMACY/GOJRA ROAD/,Retailer            ,GOJRA ROAD-GOJRA ROAD-GOJRA ROAD,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 162-AC          ,07/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-JHANG,S,294193,1432,USMAN PHARMACY/PIR MAHAL/,Retailer            ,PEER MAHAL-PEER MAHAL-PEER MAHAL,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 155-NB          ,03/10/2025,4,2,0,343.03,1372.12
,PREMIER SALES PVT LTD-JHANG,S,295105,1432,USMAN PHARMACY/PIR MAHAL/,Retailer            ,PEER MAHAL-PEER MAHAL-PEER MAHAL,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,08/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-JHANG,R,294193,1432,USMAN PHARMACY/PIR MAHAL/,Retailer            ,PEER MAHAL-PEER MAHAL-PEER MAHAL,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 155-NB          ,03/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-JHANG,R,295105,1432,USMAN PHARMACY/PIR MAHAL/,Retailer            ,PEER MAHAL-PEER MAHAL-PEER MAHAL,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,08/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-JHANG,S,295018,3466,NOOR PHARMACY/TEHSIL CHOWK SHORKOT CITY/,Retailer            ,SHOR KOT CITY-SHOR KOT CITY-SHOR KOT CITY,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,07/10/2025,5,0,0,2241.36,11206.8
,PREMIER SALES PVT LTD-JHANG,S,293659,3466,NOOR PHARMACY/TEHSIL CHOWK SHORKOT CITY/,Retailer            ,SHOR KOT CITY-SHOR KOT CITY-SHOR KOT CITY,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,02/10/2025,2,0,0,2241.36,4482.72
,PREMIER SALES PVT LTD-JHANG,S,295315,3466,NOOR PHARMACY/TEHSIL CHOWK SHORKOT CITY/,Retailer            ,SHOR KOT CITY-SHOR KOT CITY-SHOR KOT CITY,Falcons,PV10001,EvoCheck,GM700S BGM Meter Kit,212510812           ,09/10/2025,4,0,0,4800,19200
,PREMIER SALES PVT LTD-JHANG,S,297017,3466,NOOR PHARMACY/TEHSIL CHOWK SHORKOT CITY/,Retailer            ,SHOR KOT CITY-SHOR KOT CITY-SHOR KOT CITY,Falcons,PV10001,EvoCheck,GM700S BGM Meter Kit,212510812           ,14/10/2025,0,0,0,4800,0
,PREMIER SALES PVT LTD-JHANG,S,297737,3466,NOOR PHARMACY/TEHSIL CHOWK SHORKOT CITY/,Retailer            ,SHOR KOT CITY-SHOR KOT CITY-SHOR KOT CITY,Falcons,PV10001,EvoCheck,GM700S BGM Meter Kit,212510812           ,17/10/2025,0,0,0,4800,0
,PREMIER SALES PVT LTD-JHANG,R,293659,3466,NOOR PHARMACY/TEHSIL CHOWK SHORKOT CITY/,Retailer            ,SHOR KOT CITY-SHOR KOT CITY-SHOR KOT CITY,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,02/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-JHANG,R,295018,3466,NOOR PHARMACY/TEHSIL CHOWK SHORKOT CITY/,Retailer            ,SHOR KOT CITY-SHOR KOT CITY-SHOR KOT CITY,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212481401           ,07/10/2025,0,0,0,2241.36,0
